буква       raw    |   enc
  а:       0.0327  |  0.0000
  б:       0.0245  |  0.0122
  в:       0.0245  |  0.0041
  г:       0.0082  |  0.0122
  д:       0.0204  |  0.0204
  е:       0.0776  |  0.0367
  ж:       0.0082  |  0.0245
  з:       0.0082  |  0.0122
  и:       0.0612  |  0.0327
  й:       0.0082  |  0.0163
  к:       0.0327  |  0.0286
  л:       0.0449  |  0.0367
  м:       0.0449  |  0.0122
  н:       0.0449  |  0.0531
  о:       0.1061  |  0.0122
  п:       0.0367  |  0.0163
  р:       0.0449  |  0.0449
  с:       0.0531  |  0.0327
  т:       0.0408  |  0.0163
  у:       0.0286  |  0.0245
  ф:       0.0000  |  0.0204
  х:       0.0000  |  0.0327
  ц:       0.0041  |  0.0490
  ч:       0.0041  |  0.0449
  ш:       0.0082  |  0.0571
  щ:       0.0041  |  0.0204
  ъ:       0.0041  |  0.0367
  ы:       0.0163  |  0.0408
  ь:       0.0367  |  0.0367
  э:       0.0000  |  0.0204
  ю:       0.0082  |  0.0204
  я:       0.0122  |  0.0204
  ё:       0.0000  |  0.0000
