буква       raw    |   enc
  а:       0.0693  |  0.0173
  б:       0.0130  |  0.0260
  в:       0.0606  |  0.0390
  г:       0.0173  |  0.0303
  д:       0.0216  |  0.0173
  е:       0.0823  |  0.0433
  ж:       0.0043  |  0.0260
  з:       0.0087  |  0.0216
  и:       0.0519  |  0.0303
  й:       0.0043  |  0.0130
  к:       0.0173  |  0.0216
  л:       0.0563  |  0.0303
  м:       0.0346  |  0.0260
  н:       0.0693  |  0.0173
  о:       0.0866  |  0.0303
  п:       0.0130  |  0.0216
  р:       0.0260  |  0.0260
  с:       0.0476  |  0.0260
  т:       0.0303  |  0.0216
  у:       0.0173  |  0.0260
  ф:       0.0000  |  0.0303
  х:       0.0087  |  0.0303
  ц:       0.0000  |  0.0303
  ч:       0.0130  |  0.0346
  ш:       0.0130  |  0.0346
  щ:       0.0000  |  0.0303
  ъ:       0.0000  |  0.0130
  ы:       0.0130  |  0.0433
  ь:       0.0260  |  0.0130
  э:       0.0043  |  0.0130
  ю:       0.0043  |  0.0260
  я:       0.0043  |  0.0087
  ё:       0.0000  |  0.0000
