буква       raw    |   enc
  а:       0.0714  |  0.0210
  б:       0.0126  |  0.0126
  в:       0.0336  |  0.0126
  г:       0.0168  |  0.0210
  д:       0.0210  |  0.0294
  е:       0.0504  |  0.0336
  ж:       0.0168  |  0.0588
  з:       0.0210  |  0.0420
  и:       0.0546  |  0.0168
  й:       0.0126  |  0.0210
  к:       0.0420  |  0.0168
  л:       0.0210  |  0.0126
  м:       0.0168  |  0.0252
  н:       0.0630  |  0.0210
  о:       0.1134  |  0.0210
  п:       0.0210  |  0.0378
  р:       0.0462  |  0.0420
  с:       0.0378  |  0.0336
  т:       0.0462  |  0.0420
  у:       0.0294  |  0.0336
  ф:       0.0042  |  0.0210
  х:       0.0042  |  0.0336
  ц:       0.0042  |  0.0252
  ч:       0.0084  |  0.0210
  ш:       0.0168  |  0.0336
  щ:       0.0042  |  0.0294
  ъ:       0.0000  |  0.0168
  ы:       0.0168  |  0.0210
  ь:       0.0168  |  0.0294
  э:       0.0000  |  0.0084
  ю:       0.0084  |  0.0252
  я:       0.0084  |  0.0210
  ё:       0.0000  |  0.0000
