буква       raw    |   enc
  а:       0.0850  |  0.0162
  б:       0.0121  |  0.0040
  в:       0.0243  |  0.0081
  г:       0.0121  |  0.0162
  д:       0.0202  |  0.0364
  е:       0.0769  |  0.0243
  ж:       0.0040  |  0.0202
  з:       0.0081  |  0.0121
  и:       0.0648  |  0.0283
  й:       0.0081  |  0.0283
  к:       0.0202  |  0.0324
  л:       0.0526  |  0.0445
  м:       0.0162  |  0.0243
  н:       0.0810  |  0.0283
  о:       0.0607  |  0.0243
  п:       0.0243  |  0.0283
  р:       0.0607  |  0.0243
  с:       0.0486  |  0.0162
  т:       0.0607  |  0.0243
  у:       0.0162  |  0.0364
  ф:       0.0000  |  0.0202
  х:       0.0121  |  0.0283
  ц:       0.0081  |  0.0243
  ч:       0.0040  |  0.0526
  ш:       0.0040  |  0.0243
  щ:       0.0000  |  0.0324
  ъ:       0.0000  |  0.0526
  ы:       0.0162  |  0.0324
  ь:       0.0162  |  0.0162
  э:       0.0000  |  0.0283
  ю:       0.0000  |  0.0121
  я:       0.0121  |  0.0283
  ё:       0.0000  |  0.0000
