буква       raw    |   enc
  а:       0.0683  |  0.0321
  б:       0.0000  |  0.0361
  в:       0.0522  |  0.0281
  г:       0.0201  |  0.0361
  д:       0.0161  |  0.0241
  е:       0.0803  |  0.0442
  ж:       0.0120  |  0.0201
  з:       0.0040  |  0.0281
  и:       0.0402  |  0.0281
  й:       0.0040  |  0.0321
  к:       0.0522  |  0.0201
  л:       0.0602  |  0.0161
  м:       0.0321  |  0.0241
  н:       0.0402  |  0.0321
  о:       0.0964  |  0.0482
  п:       0.0241  |  0.0201
  р:       0.0281  |  0.0241
  с:       0.0402  |  0.0201
  т:       0.0643  |  0.0241
  у:       0.0281  |  0.0040
  ф:       0.0000  |  0.0241
  х:       0.0000  |  0.0361
  ц:       0.0000  |  0.0161
  ч:       0.0080  |  0.0120
  ш:       0.0040  |  0.0161
  щ:       0.0000  |  0.0120
  ъ:       0.0000  |  0.0241
  ы:       0.0000  |  0.0321
  ь:       0.0201  |  0.0161
  э:       0.0000  |  0.0361
  ю:       0.0000  |  0.0161
  я:       0.0161  |  0.0281
  ё:       0.0000  |  0.0000
