буква       raw    |   enc
  а:       0.0431  |  0.0196
  б:       0.0353  |  0.0314
  в:       0.0235  |  0.0314
  г:       0.0510  |  0.0353
  д:       0.0314  |  0.0235
  е:       0.0392  |  0.0275
  ж:       0.0157  |  0.0314
  з:       0.0235  |  0.0314
  и:       0.0314  |  0.0235
  й:       0.0314  |  0.0392
  к:       0.0196  |  0.0235
  л:       0.0431  |  0.0235
  м:       0.0275  |  0.0353
  н:       0.0353  |  0.0588
  о:       0.0196  |  0.0196
  п:       0.0196  |  0.0275
  р:       0.0314  |  0.0275
  с:       0.0353  |  0.0353
  т:       0.0314  |  0.0118
  у:       0.0353  |  0.0431
  ф:       0.0235  |  0.0196
  х:       0.0235  |  0.0353
  ц:       0.0471  |  0.0275
  ч:       0.0196  |  0.0314
  ш:       0.0235  |  0.0314
  щ:       0.0275  |  0.0510
  ъ:       0.0235  |  0.0314
  ы:       0.0392  |  0.0118
  ь:       0.0314  |  0.0392
  э:       0.0157  |  0.0392
  ю:       0.0275  |  0.0235
  я:       0.0431  |  0.0275
  ё:       0.0314  |  0.0314
