буква       raw    |   enc
  а:       0.0576  |  0.0206
  б:       0.0123  |  0.0000
  в:       0.0247  |  0.0041
  г:       0.0082  |  0.0165
  д:       0.0370  |  0.0247
  е:       0.0617  |  0.0165
  ж:       0.0123  |  0.0206
  з:       0.0082  |  0.0082
  и:       0.0576  |  0.0123
  й:       0.0123  |  0.0288
  к:       0.0041  |  0.0288
  л:       0.0412  |  0.0206
  м:       0.0288  |  0.0247
  н:       0.0741  |  0.0206
  о:       0.0947  |  0.0288
  п:       0.0329  |  0.0412
  р:       0.0412  |  0.0165
  с:       0.0165  |  0.0370
  т:       0.0370  |  0.0494
  у:       0.0412  |  0.0617
  ф:       0.0000  |  0.0123
  х:       0.0123  |  0.0329
  ц:       0.0000  |  0.0370
  ч:       0.0247  |  0.0288
  ш:       0.0000  |  0.0206
  щ:       0.0041  |  0.0247
  ъ:       0.0000  |  0.0370
  ы:       0.0123  |  0.0247
  ь:       0.0206  |  0.0494
  э:       0.0000  |  0.0247
  ю:       0.0000  |  0.0082
  я:       0.0165  |  0.0123
  ё:       0.0000  |  0.0000
