буква       raw    |   enc
  а:       0.0600  |  0.0080
  б:       0.0000  |  0.0200
  в:       0.0360  |  0.0240
  г:       0.0240  |  0.0160
  д:       0.0160  |  0.0160
  е:       0.0760  |  0.0280
  ж:       0.0040  |  0.0200
  з:       0.0080  |  0.0200
  и:       0.0360  |  0.0240
  й:       0.0080  |  0.0160
  к:       0.0160  |  0.0240
  л:       0.0200  |  0.0280
  м:       0.0400  |  0.0280
  н:       0.0520  |  0.0400
  о:       0.1000  |  0.0400
  п:       0.0400  |  0.0120
  р:       0.0440  |  0.0280
  с:       0.0360  |  0.0320
  т:       0.0520  |  0.0120
  у:       0.0400  |  0.0120
  ф:       0.0040  |  0.0400
  х:       0.0120  |  0.0360
  ц:       0.0080  |  0.0200
  ч:       0.0200  |  0.0080
  ш:       0.0000  |  0.0240
  щ:       0.0000  |  0.0400
  ъ:       0.0000  |  0.0480
  ы:       0.0000  |  0.0200
  ь:       0.0200  |  0.0360
  э:       0.0080  |  0.0320
  ю:       0.0040  |  0.0200
  я:       0.0200  |  0.0320
  ё:       0.0000  |  0.0000
