буква       raw    |   enc
  а:       0.0916  |  0.0120
  б:       0.0080  |  0.0159
  в:       0.0398  |  0.0359
  г:       0.0438  |  0.0279
  д:       0.0199  |  0.0239
  е:       0.0438  |  0.0359
  ж:       0.0040  |  0.0199
  з:       0.0279  |  0.0279
  и:       0.0199  |  0.0159
  й:       0.0319  |  0.0239
  к:       0.0199  |  0.0159
  л:       0.0199  |  0.0359
  м:       0.0080  |  0.0398
  н:       0.0279  |  0.0239
  о:       0.0757  |  0.0239
  п:       0.0239  |  0.0279
  р:       0.0319  |  0.0120
  с:       0.0518  |  0.0199
  т:       0.0398  |  0.0120
  у:       0.0199  |  0.0159
  ф:       0.0000  |  0.0319
  х:       0.0080  |  0.0398
  ц:       0.0000  |  0.0239
  ч:       0.0120  |  0.0159
  ш:       0.0120  |  0.0199
  щ:       0.0000  |  0.0159
  ъ:       0.0000  |  0.0159
  ы:       0.0080  |  0.0120
  ь:       0.0239  |  0.0279
  э:       0.0040  |  0.0398
  ю:       0.0120  |  0.0239
  я:       0.0239  |  0.0199
  ё:       0.0000  |  0.0000
